dataset,condition,trial,oddity_index,images
banktrial,chair_cluster0,chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_0,2,"['chair_e9c9d998f7b0de3ca6afe5903a01a59_004.png', 'chair_e9c9d998f7b0de3ca6afe5903a01a59_008.png', 'chair_da918b121ca55feb9b9f2eb77f5e247e_001.png']"
banktrial,chair_cluster0,chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_1,2,"['chair_e9c9d998f7b0de3ca6afe5903a01a59_006.png', 'chair_e9c9d998f7b0de3ca6afe5903a01a59_010.png', 'chair_2bcf0b0586570ffe6c63b8b48495261a_014.png']"
banktrial,chair_cluster0,chair_c0_e9c9d998f7b0de3ca6afe5903a01a59_2,0,"['chair_cd238045ebff9be59186f15d520c12ad_013.png', 'chair_e9c9d998f7b0de3ca6afe5903a01a59_003.png', 'chair_e9c9d998f7b0de3ca6afe5903a01a59_010.png']"
banktrial,chair_cluster0,chair_c0_2bd045838a2282ab5205884f75aba3a_0,0,"['chair_b44d32061d313fc1b7a3c315f744bdd8_009.png', 'chair_2bd045838a2282ab5205884f75aba3a_010.png', 'chair_2bd045838a2282ab5205884f75aba3a_014.png']"
banktrial,chair_cluster0,chair_c0_2bd045838a2282ab5205884f75aba3a_1,1,"['chair_2bd045838a2282ab5205884f75aba3a_007.png', 'chair_40f188600cf8362b654ea6737b0d3597_004.png', 'chair_2bd045838a2282ab5205884f75aba3a_001.png']"
banktrial,chair_cluster0,chair_c0_2bd045838a2282ab5205884f75aba3a_2,1,"['chair_2bd045838a2282ab5205884f75aba3a_001.png', 'chair_40f188600cf8362b654ea6737b0d3597_002.png', 'chair_2bd045838a2282ab5205884f75aba3a_006.png']"
banktrial,chair_cluster0,chair_c0_74518f7c342b49191030665054ebb2a9_0,1,"['chair_74518f7c342b49191030665054ebb2a9_010.png', 'chair_df23ca11080bb439676c272956dad3c2_002.png', 'chair_74518f7c342b49191030665054ebb2a9_000.png']"
banktrial,chair_cluster0,chair_c0_74518f7c342b49191030665054ebb2a9_1,0,"['chair_2bd045838a2282ab5205884f75aba3a_008.png', 'chair_74518f7c342b49191030665054ebb2a9_003.png', 'chair_74518f7c342b49191030665054ebb2a9_005.png']"
banktrial,chair_cluster0,chair_c0_74518f7c342b49191030665054ebb2a9_2,1,"['chair_74518f7c342b49191030665054ebb2a9_012.png', 'chair_40f188600cf8362b654ea6737b0d3597_006.png', 'chair_74518f7c342b49191030665054ebb2a9_001.png']"
banktrial,chair_cluster1,chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_0,0,"['chair_247353514479969ce6fe3612af521500_014.png', 'chair_b7e01301bb1eef41f92f3e7bff4c4ab0_002.png', 'chair_b7e01301bb1eef41f92f3e7bff4c4ab0_009.png']"
banktrial,chair_cluster1,chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_1,2,"['chair_b7e01301bb1eef41f92f3e7bff4c4ab0_003.png', 'chair_b7e01301bb1eef41f92f3e7bff4c4ab0_010.png', 'chair_3f83565ed40f87c5593ebeeedbff73b_012.png']"
banktrial,chair_cluster1,chair_c1_b7e01301bb1eef41f92f3e7bff4c4ab0_2,1,"['chair_b7e01301bb1eef41f92f3e7bff4c4ab0_000.png', 'chair_247353514479969ce6fe3612af521500_014.png', 'chair_b7e01301bb1eef41f92f3e7bff4c4ab0_002.png']"
banktrial,chair_cluster1,chair_c1_610b1621d1997ee1daf3c002be658861_0,2,"['chair_610b1621d1997ee1daf3c002be658861_001.png', 'chair_610b1621d1997ee1daf3c002be658861_009.png', 'chair_a374da8227eca67b89014675a548cbb_014.png']"
banktrial,chair_cluster1,chair_c1_610b1621d1997ee1daf3c002be658861_1,2,"['chair_610b1621d1997ee1daf3c002be658861_012.png', 'chair_610b1621d1997ee1daf3c002be658861_007.png', 'chair_17b77403b80de623f1783a44a88d6274_012.png']"
banktrial,chair_cluster1,chair_c1_610b1621d1997ee1daf3c002be658861_2,2,"['chair_610b1621d1997ee1daf3c002be658861_000.png', 'chair_610b1621d1997ee1daf3c002be658861_001.png', 'chair_36447db5cf7b5a27ab5c60fa85a57ffd_014.png']"
banktrial,chair_cluster1,chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_0,2,"['chair_e6ea5e70c2f29d881e8fd793667dc14f_009.png', 'chair_e6ea5e70c2f29d881e8fd793667dc14f_001.png', 'chair_38ff18330fd5aace162bf7725b3fab02_008.png']"
banktrial,chair_cluster1,chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_1,0,"['chair_17b77403b80de623f1783a44a88d6274_010.png', 'chair_e6ea5e70c2f29d881e8fd793667dc14f_000.png', 'chair_e6ea5e70c2f29d881e8fd793667dc14f_002.png']"
banktrial,chair_cluster1,chair_c1_e6ea5e70c2f29d881e8fd793667dc14f_2,1,"['chair_e6ea5e70c2f29d881e8fd793667dc14f_001.png', 'chair_17b77403b80de623f1783a44a88d6274_006.png', 'chair_e6ea5e70c2f29d881e8fd793667dc14f_014.png']"
banktrial,chair_cluster1,chair_c1_247353514479969ce6fe3612af521500_0,2,"['chair_247353514479969ce6fe3612af521500_014.png', 'chair_247353514479969ce6fe3612af521500_003.png', 'chair_c1841ecc1302f45be798c4323a137f09_005.png']"
banktrial,chair_cluster1,chair_c1_247353514479969ce6fe3612af521500_1,0,"['chair_38ff18330fd5aace162bf7725b3fab02_012.png', 'chair_247353514479969ce6fe3612af521500_013.png', 'chair_247353514479969ce6fe3612af521500_004.png']"
banktrial,chair_cluster1,chair_c1_247353514479969ce6fe3612af521500_2,2,"['chair_247353514479969ce6fe3612af521500_010.png', 'chair_247353514479969ce6fe3612af521500_013.png', 'chair_c1841ecc1302f45be798c4323a137f09_012.png']"
banktrial,chair_cluster1,chair_c1_c2076591d588586719fb4103277a6b93_0,1,"['chair_c2076591d588586719fb4103277a6b93_012.png', 'chair_5516e76a34984182b6f6d1d58b7b1311_005.png', 'chair_c2076591d588586719fb4103277a6b93_010.png']"
banktrial,chair_cluster1,chair_c1_c2076591d588586719fb4103277a6b93_1,2,"['chair_c2076591d588586719fb4103277a6b93_006.png', 'chair_c2076591d588586719fb4103277a6b93_012.png', 'chair_3024deb09ba519c517089ab023f65eee_000.png']"
banktrial,chair_cluster1,chair_c1_c2076591d588586719fb4103277a6b93_2,2,"['chair_c2076591d588586719fb4103277a6b93_005.png', 'chair_c2076591d588586719fb4103277a6b93_008.png', 'chair_5516e76a34984182b6f6d1d58b7b1311_001.png']"
banktrial,chair_cluster1,chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_0,0,"['chair_c1841ecc1302f45be798c4323a137f09_014.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_014.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_008.png']"
banktrial,chair_cluster1,chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_1,0,"['chair_610b1621d1997ee1daf3c002be658861_004.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_009.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_014.png']"
banktrial,chair_cluster1,chair_c1_9aece6c6436cde6fd9ac1bf1eddffd24_2,0,"['chair_17b77403b80de623f1783a44a88d6274_008.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_009.png', 'chair_9aece6c6436cde6fd9ac1bf1eddffd24_013.png']"
banktrial,chair_cluster1,chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_0,2,"['chair_36447db5cf7b5a27ab5c60fa85a57ffd_000.png', 'chair_36447db5cf7b5a27ab5c60fa85a57ffd_003.png', 'chair_933902ec014c6d487135fc51795b4038_009.png']"
banktrial,chair_cluster1,chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_1,0,"['chair_9aece6c6436cde6fd9ac1bf1eddffd24_008.png', 'chair_36447db5cf7b5a27ab5c60fa85a57ffd_005.png', 'chair_36447db5cf7b5a27ab5c60fa85a57ffd_000.png']"
banktrial,chair_cluster1,chair_c1_36447db5cf7b5a27ab5c60fa85a57ffd_2,1,"['chair_36447db5cf7b5a27ab5c60fa85a57ffd_010.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_001.png', 'chair_36447db5cf7b5a27ab5c60fa85a57ffd_000.png']"
banktrial,chair_cluster1,chair_c1_3f36e261cc87648ac3bd24f986301745_0,1,"['chair_3f36e261cc87648ac3bd24f986301745_000.png', 'chair_8a9630332c2cb42644ac83b3e97ad658_006.png', 'chair_3f36e261cc87648ac3bd24f986301745_009.png']"
banktrial,chair_cluster1,chair_c1_3f36e261cc87648ac3bd24f986301745_1,2,"['chair_3f36e261cc87648ac3bd24f986301745_008.png', 'chair_3f36e261cc87648ac3bd24f986301745_010.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_010.png']"
banktrial,chair_cluster1,chair_c1_3f36e261cc87648ac3bd24f986301745_2,0,"['chair_19d3ba04e165e67dcb4387db711dc078_011.png', 'chair_3f36e261cc87648ac3bd24f986301745_008.png', 'chair_3f36e261cc87648ac3bd24f986301745_006.png']"
banktrial,chair_cluster1,chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_0,1,"['chair_ea77c800bba6566aaf7c7ad2549a1b15_011.png', 'chair_953a6c4d742f1e44d1dcc55e36186e4e_002.png', 'chair_ea77c800bba6566aaf7c7ad2549a1b15_001.png']"
banktrial,chair_cluster1,chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_1,0,"['chair_672e20cc6ffa29d41c6aa36e5af1449_007.png', 'chair_ea77c800bba6566aaf7c7ad2549a1b15_009.png', 'chair_ea77c800bba6566aaf7c7ad2549a1b15_013.png']"
banktrial,chair_cluster1,chair_c1_ea77c800bba6566aaf7c7ad2549a1b15_2,1,"['chair_ea77c800bba6566aaf7c7ad2549a1b15_012.png', 'chair_92e6546c4aca4ed14b96b665a8ac321_009.png', 'chair_ea77c800bba6566aaf7c7ad2549a1b15_003.png']"
banktrial,chair_cluster1,chair_c1_8a9630332c2cb42644ac83b3e97ad658_0,0,"['chair_c04f515b688f9d97fff16555386d173d_003.png', 'chair_8a9630332c2cb42644ac83b3e97ad658_004.png', 'chair_8a9630332c2cb42644ac83b3e97ad658_012.png']"
banktrial,chair_cluster1,chair_c1_8a9630332c2cb42644ac83b3e97ad658_1,2,"['chair_8a9630332c2cb42644ac83b3e97ad658_000.png', 'chair_8a9630332c2cb42644ac83b3e97ad658_012.png', 'chair_fb794b0b3260794bfebad4f49b26ec52_006.png']"
banktrial,chair_cluster1,chair_c1_8a9630332c2cb42644ac83b3e97ad658_2,2,"['chair_8a9630332c2cb42644ac83b3e97ad658_002.png', 'chair_8a9630332c2cb42644ac83b3e97ad658_004.png', 'chair_a374da8227eca67b89014675a548cbb_007.png']"
banktrial,chair_cluster1,chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_0,0,"['chair_c04f515b688f9d97fff16555386d173d_007.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_009.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_002.png']"
banktrial,chair_cluster1,chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_1,0,"['chair_b69401b412d9300454d7082b34825ef0_007.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_001.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_013.png']"
banktrial,chair_cluster1,chair_c1_cc8066a5107a2bf5926f2c1927eee8ee_2,2,"['chair_cc8066a5107a2bf5926f2c1927eee8ee_000.png', 'chair_cc8066a5107a2bf5926f2c1927eee8ee_014.png', 'chair_19d3ba04e165e67dcb4387db711dc078_014.png']"
banktrial,chair_cluster1,chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_0,1,"['chair_9e1b32f73908cae7e8f8c11a24c52ebb_013.png', 'chair_6a02133392afc96b40ef1c8b63a628f9_011.png', 'chair_9e1b32f73908cae7e8f8c11a24c52ebb_010.png']"
banktrial,chair_cluster1,chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_1,2,"['chair_9e1b32f73908cae7e8f8c11a24c52ebb_000.png', 'chair_9e1b32f73908cae7e8f8c11a24c52ebb_014.png', 'chair_447856e1071e8b83c036a40816608369_006.png']"
banktrial,chair_cluster1,chair_c1_9e1b32f73908cae7e8f8c11a24c52ebb_2,2,"['chair_9e1b32f73908cae7e8f8c11a24c52ebb_006.png', 'chair_9e1b32f73908cae7e8f8c11a24c52ebb_000.png', 'chair_5516e76a34984182b6f6d1d58b7b1311_013.png']"
banktrial,chair_cluster1,chair_c1_6932261b5c17f0de4733824eae5cd9ae_0,2,"['chair_6932261b5c17f0de4733824eae5cd9ae_014.png', 'chair_6932261b5c17f0de4733824eae5cd9ae_012.png', 'chair_fb794b0b3260794bfebad4f49b26ec52_007.png']"
banktrial,chair_cluster1,chair_c1_6932261b5c17f0de4733824eae5cd9ae_1,2,"['chair_6932261b5c17f0de4733824eae5cd9ae_005.png', 'chair_6932261b5c17f0de4733824eae5cd9ae_006.png', 'chair_b8e4dfe08a43badabaed5cf8a752d243_004.png']"
banktrial,chair_cluster1,chair_c1_6932261b5c17f0de4733824eae5cd9ae_2,2,"['chair_6932261b5c17f0de4733824eae5cd9ae_006.png', 'chair_6932261b5c17f0de4733824eae5cd9ae_002.png', 'chair_b8e4dfe08a43badabaed5cf8a752d243_003.png']"
banktrial,chair_cluster1,chair_c1_512905c0211b947edc6f96c9bb9e3ae6_0,1,"['chair_512905c0211b947edc6f96c9bb9e3ae6_013.png', 'chair_247353514479969ce6fe3612af521500_008.png', 'chair_512905c0211b947edc6f96c9bb9e3ae6_009.png']"
banktrial,chair_cluster1,chair_c1_512905c0211b947edc6f96c9bb9e3ae6_1,0,"['chair_b267d11790325e6cec7cbf3284585a40_012.png', 'chair_512905c0211b947edc6f96c9bb9e3ae6_007.png', 'chair_512905c0211b947edc6f96c9bb9e3ae6_005.png']"
banktrial,chair_cluster1,chair_c1_512905c0211b947edc6f96c9bb9e3ae6_2,0,"['chair_933902ec014c6d487135fc51795b4038_011.png', 'chair_512905c0211b947edc6f96c9bb9e3ae6_002.png', 'chair_512905c0211b947edc6f96c9bb9e3ae6_007.png']"
banktrial,chair_cluster1,chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_0,2,"['chair_cbcc5cd1aec9f3413aa677469bbdd68c_004.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_007.png', 'chair_88042e6d331ffba0f63e8e405d49b8ce_014.png']"
banktrial,chair_cluster1,chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_1,0,"['chair_8d1616ada1d6f239d1f4836ba5ad2863_006.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_005.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_008.png']"
banktrial,chair_cluster1,chair_c1_cbcc5cd1aec9f3413aa677469bbdd68c_2,0,"['chair_93e72cd3140b32513b5ed5cb2d36de1e_013.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_006.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_008.png']"
banktrial,chair_cluster1,chair_c1_f268849e43f64861cb3a30f2c37c38a6_0,0,"['chair_672e20cc6ffa29d41c6aa36e5af1449_014.png', 'chair_f268849e43f64861cb3a30f2c37c38a6_006.png', 'chair_f268849e43f64861cb3a30f2c37c38a6_000.png']"
banktrial,chair_cluster1,chair_c1_f268849e43f64861cb3a30f2c37c38a6_1,2,"['chair_f268849e43f64861cb3a30f2c37c38a6_006.png', 'chair_f268849e43f64861cb3a30f2c37c38a6_000.png', 'chair_4b3c381658cfe96d4db79ead79f57b22_011.png']"
banktrial,chair_cluster1,chair_c1_f268849e43f64861cb3a30f2c37c38a6_2,1,"['chair_f268849e43f64861cb3a30f2c37c38a6_011.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_009.png', 'chair_f268849e43f64861cb3a30f2c37c38a6_014.png']"
banktrial,chair_cluster1,chair_c1_736589cbc46fe6b059f8e31ca87c470e_0,0,"['chair_c2076591d588586719fb4103277a6b93_001.png', 'chair_736589cbc46fe6b059f8e31ca87c470e_007.png', 'chair_736589cbc46fe6b059f8e31ca87c470e_011.png']"
banktrial,chair_cluster1,chair_c1_736589cbc46fe6b059f8e31ca87c470e_1,1,"['chair_736589cbc46fe6b059f8e31ca87c470e_004.png', 'chair_cbcc5cd1aec9f3413aa677469bbdd68c_004.png', 'chair_736589cbc46fe6b059f8e31ca87c470e_011.png']"
banktrial,chair_cluster1,chair_c1_736589cbc46fe6b059f8e31ca87c470e_2,2,"['chair_736589cbc46fe6b059f8e31ca87c470e_000.png', 'chair_736589cbc46fe6b059f8e31ca87c470e_008.png', 'chair_aa154024474ad7d138a720835dbeef20_007.png']"
banktrial,chair_cluster1,chair_c1_7667d0da445e324bba600d75deaf8d3a_0,2,"['chair_7667d0da445e324bba600d75deaf8d3a_008.png', 'chair_7667d0da445e324bba600d75deaf8d3a_010.png', 'chair_8617fc907ff8cb36597976c675750537_008.png']"
banktrial,chair_cluster1,chair_c1_7667d0da445e324bba600d75deaf8d3a_1,2,"['chair_7667d0da445e324bba600d75deaf8d3a_006.png', 'chair_7667d0da445e324bba600d75deaf8d3a_003.png', 'chair_c8963b0930306a61781cbff504e4168d_008.png']"
banktrial,chair_cluster1,chair_c1_7667d0da445e324bba600d75deaf8d3a_2,2,"['chair_7667d0da445e324bba600d75deaf8d3a_014.png', 'chair_7667d0da445e324bba600d75deaf8d3a_001.png', 'chair_a6ab184a68bc67d179b3e1be3524f72f_001.png']"
banktrial,chair_cluster1,chair_c1_aa154024474ad7d138a720835dbeef20_0,1,"['chair_aa154024474ad7d138a720835dbeef20_014.png', 'chair_88042e6d331ffba0f63e8e405d49b8ce_002.png', 'chair_aa154024474ad7d138a720835dbeef20_001.png']"
banktrial,chair_cluster1,chair_c1_aa154024474ad7d138a720835dbeef20_1,1,"['chair_aa154024474ad7d138a720835dbeef20_005.png', 'chair_3024deb09ba519c517089ab023f65eee_009.png', 'chair_aa154024474ad7d138a720835dbeef20_003.png']"
banktrial,chair_cluster1,chair_c1_aa154024474ad7d138a720835dbeef20_2,2,"['chair_aa154024474ad7d138a720835dbeef20_008.png', 'chair_aa154024474ad7d138a720835dbeef20_002.png', 'chair_736589cbc46fe6b059f8e31ca87c470e_006.png']"
banktrial,chair_cluster1,chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_0,2,"['chair_8d1616ada1d6f239d1f4836ba5ad2863_007.png', 'chair_8d1616ada1d6f239d1f4836ba5ad2863_013.png', 'chair_447856e1071e8b83c036a40816608369_011.png']"
banktrial,chair_cluster1,chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_1,1,"['chair_8d1616ada1d6f239d1f4836ba5ad2863_013.png', 'chair_b33a3b1627ad61eb8ca4809dcf42fe1_006.png', 'chair_8d1616ada1d6f239d1f4836ba5ad2863_005.png']"
banktrial,chair_cluster1,chair_c1_8d1616ada1d6f239d1f4836ba5ad2863_2,2,"['chair_8d1616ada1d6f239d1f4836ba5ad2863_006.png', 'chair_8d1616ada1d6f239d1f4836ba5ad2863_012.png', 'chair_447856e1071e8b83c036a40816608369_003.png']"
banktrial,chair_cluster1,chair_c1_f1645567130e99a878268642d8df40d1_0,2,"['chair_f1645567130e99a878268642d8df40d1_012.png', 'chair_f1645567130e99a878268642d8df40d1_014.png', 'chair_a6ab184a68bc67d179b3e1be3524f72f_004.png']"
banktrial,chair_cluster1,chair_c1_f1645567130e99a878268642d8df40d1_1,0,"['chair_6a02133392afc96b40ef1c8b63a628f9_000.png', 'chair_f1645567130e99a878268642d8df40d1_013.png', 'chair_f1645567130e99a878268642d8df40d1_004.png']"
banktrial,chair_cluster1,chair_c1_f1645567130e99a878268642d8df40d1_2,0,"['chair_38ff18330fd5aace162bf7725b3fab02_009.png', 'chair_f1645567130e99a878268642d8df40d1_005.png', 'chair_f1645567130e99a878268642d8df40d1_000.png']"
banktrial,chair_cluster1,chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_0,0,"['chair_8617fc907ff8cb36597976c675750537_014.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_013.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_001.png']"
banktrial,chair_cluster1,chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_1,1,"['chair_a9cc6920422b9d9c2af8b1d491b7ebc_004.png', 'chair_da443e90e376b024b0f7e9a1c9f6c90f_010.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_000.png']"
banktrial,chair_cluster1,chair_c1_a9cc6920422b9d9c2af8b1d491b7ebc_2,0,"['chair_fb794b0b3260794bfebad4f49b26ec52_000.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_005.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_003.png']"
banktrial,chair_cluster1,chair_c1_672e20cc6ffa29d41c6aa36e5af1449_0,0,"['chair_6a02133392afc96b40ef1c8b63a628f9_000.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_007.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_008.png']"
banktrial,chair_cluster1,chair_c1_672e20cc6ffa29d41c6aa36e5af1449_1,0,"['chair_a6ab184a68bc67d179b3e1be3524f72f_011.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_000.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_002.png']"
banktrial,chair_cluster1,chair_c1_672e20cc6ffa29d41c6aa36e5af1449_2,2,"['chair_672e20cc6ffa29d41c6aa36e5af1449_013.png', 'chair_672e20cc6ffa29d41c6aa36e5af1449_000.png', 'chair_6a02133392afc96b40ef1c8b63a628f9_002.png']"
banktrial,chair_cluster1,chair_c1_3de9a7a40851ceb971a782a4379556c7_0,0,"['chair_317a2cc9f3b54a48283b00891f680579_001.png', 'chair_3de9a7a40851ceb971a782a4379556c7_001.png', 'chair_3de9a7a40851ceb971a782a4379556c7_011.png']"
banktrial,chair_cluster1,chair_c1_3de9a7a40851ceb971a782a4379556c7_1,0,"['chair_8617fc907ff8cb36597976c675750537_000.png', 'chair_3de9a7a40851ceb971a782a4379556c7_009.png', 'chair_3de9a7a40851ceb971a782a4379556c7_006.png']"
banktrial,chair_cluster1,chair_c1_3de9a7a40851ceb971a782a4379556c7_2,1,"['chair_3de9a7a40851ceb971a782a4379556c7_000.png', 'chair_8617fc907ff8cb36597976c675750537_003.png', 'chair_3de9a7a40851ceb971a782a4379556c7_002.png']"
banktrial,chair_cluster1,chair_c1_b267d11790325e6cec7cbf3284585a40_0,0,"['chair_36447db5cf7b5a27ab5c60fa85a57ffd_008.png', 'chair_b267d11790325e6cec7cbf3284585a40_011.png', 'chair_b267d11790325e6cec7cbf3284585a40_008.png']"
banktrial,chair_cluster1,chair_c1_b267d11790325e6cec7cbf3284585a40_1,2,"['chair_b267d11790325e6cec7cbf3284585a40_004.png', 'chair_b267d11790325e6cec7cbf3284585a40_001.png', 'chair_e84d39ce475415399f165f18603a28b1_014.png']"
banktrial,chair_cluster1,chair_c1_b267d11790325e6cec7cbf3284585a40_2,2,"['chair_b267d11790325e6cec7cbf3284585a40_005.png', 'chair_b267d11790325e6cec7cbf3284585a40_010.png', 'chair_c1841ecc1302f45be798c4323a137f09_001.png']"
banktrial,chair_cluster1,chair_c1_831ca4306245810435836c728d324152_0,0,"['chair_533e0a52acd257bef27383fc5a5a711c_004.png', 'chair_831ca4306245810435836c728d324152_014.png', 'chair_831ca4306245810435836c728d324152_013.png']"
banktrial,chair_cluster1,chair_c1_831ca4306245810435836c728d324152_1,0,"['chair_875925d42780159ffebad4f49b26ec52_011.png', 'chair_831ca4306245810435836c728d324152_013.png', 'chair_831ca4306245810435836c728d324152_010.png']"
banktrial,chair_cluster1,chair_c1_831ca4306245810435836c728d324152_2,2,"['chair_831ca4306245810435836c728d324152_006.png', 'chair_831ca4306245810435836c728d324152_009.png', 'chair_875925d42780159ffebad4f49b26ec52_000.png']"
banktrial,chair_cluster1,chair_c1_8cb34663a9e42f95c3bd24f986301745_0,2,"['chair_8cb34663a9e42f95c3bd24f986301745_002.png', 'chair_8cb34663a9e42f95c3bd24f986301745_014.png', 'chair_d38a49a15715c46ec3bd24f986301745_002.png']"
banktrial,chair_cluster1,chair_c1_8cb34663a9e42f95c3bd24f986301745_1,2,"['chair_8cb34663a9e42f95c3bd24f986301745_003.png', 'chair_8cb34663a9e42f95c3bd24f986301745_011.png', 'chair_a374da8227eca67b89014675a548cbb_014.png']"
banktrial,chair_cluster1,chair_c1_8cb34663a9e42f95c3bd24f986301745_2,2,"['chair_8cb34663a9e42f95c3bd24f986301745_004.png', 'chair_8cb34663a9e42f95c3bd24f986301745_012.png', 'chair_ea62254f0a5650579a8ef44e1d2c5b75_012.png']"
banktrial,chair_cluster1,chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_0,1,"['chair_6393b49ccd72e8b312cef4e6ce7bea86_002.png', 'chair_a9cc6920422b9d9c2af8b1d491b7ebc_001.png', 'chair_6393b49ccd72e8b312cef4e6ce7bea86_005.png']"
banktrial,chair_cluster1,chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_1,2,"['chair_6393b49ccd72e8b312cef4e6ce7bea86_011.png', 'chair_6393b49ccd72e8b312cef4e6ce7bea86_004.png', 'chair_e0a473eb557c424320768660cf080d12_007.png']"
banktrial,chair_cluster1,chair_c1_6393b49ccd72e8b312cef4e6ce7bea86_2,1,"['chair_6393b49ccd72e8b312cef4e6ce7bea86_013.png', 'chair_fb794b0b3260794bfebad4f49b26ec52_008.png', 'chair_6393b49ccd72e8b312cef4e6ce7bea86_009.png']"
banktrial,chair_cluster1,chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_0,0,"['chair_ba074c9ff5e36f60e8b2b8dc0c816caf_003.png', 'chair_2d204f50f33b3994fe52ffd0e748a1ab_003.png', 'chair_2d204f50f33b3994fe52ffd0e748a1ab_011.png']"
banktrial,chair_cluster1,chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_1,0,"['chair_3d9dce1953180fe6f9c9f9697d1ec60_011.png', 'chair_2d204f50f33b3994fe52ffd0e748a1ab_005.png', 'chair_2d204f50f33b3994fe52ffd0e748a1ab_000.png']"
banktrial,chair_cluster1,chair_c1_2d204f50f33b3994fe52ffd0e748a1ab_2,1,"['chair_2d204f50f33b3994fe52ffd0e748a1ab_007.png', 'chair_fb794b0b3260794bfebad4f49b26ec52_010.png', 'chair_2d204f50f33b3994fe52ffd0e748a1ab_012.png']"
banktrial,chair_cluster1,chair_c1_c8963b0930306a61781cbff504e4168d_0,2,"['chair_c8963b0930306a61781cbff504e4168d_006.png', 'chair_c8963b0930306a61781cbff504e4168d_012.png', 'chair_d38a49a15715c46ec3bd24f986301745_005.png']"
banktrial,chair_cluster1,chair_c1_c8963b0930306a61781cbff504e4168d_1,2,"['chair_c8963b0930306a61781cbff504e4168d_009.png', 'chair_c8963b0930306a61781cbff504e4168d_003.png', 'chair_19d3ba04e165e67dcb4387db711dc078_010.png']"
banktrial,chair_cluster1,chair_c1_c8963b0930306a61781cbff504e4168d_2,1,"['chair_c8963b0930306a61781cbff504e4168d_011.png', 'chair_ea628b4568d4eb527085b4353236aad_002.png', 'chair_c8963b0930306a61781cbff504e4168d_010.png']"
banktrial,chair_cluster1,chair_c1_8617fc907ff8cb36597976c675750537_0,2,"['chair_8617fc907ff8cb36597976c675750537_010.png', 'chair_8617fc907ff8cb36597976c675750537_004.png', 'chair_a808d40b66123c7ae9602306ed19eab0_007.png']"
banktrial,chair_cluster1,chair_c1_8617fc907ff8cb36597976c675750537_1,1,"['chair_8617fc907ff8cb36597976c675750537_010.png', 'chair_fb794b0b3260794bfebad4f49b26ec52_010.png', 'chair_8617fc907ff8cb36597976c675750537_012.png']"
